Prel	liquid_fraction
0.604666	-0.0257698
0.605231	-0.0257055
0.605397	-0.0256337
0.605806	-0.0255569
0.606149	-0.0254739
0.606594	-0.0253881
0.607018	-0.0253014
0.607477	-0.0252168
0.607855	-0.0251334
0.608155	-0.0250469
0.60866	-0.0249633
0.609069	-0.0248826
0.609437	-0.0248031
0.609793	-0.0247234
0.610221	-0.0246452
0.610655	-0.0245699
0.611036	-0.0244966
0.611428	-0.024425
0.611739	-0.0243514
0.612053	-0.0242731
0.612481	-0.0241928
0.612894	-0.0241118
0.613314	-0.0240315
0.61371	-0.0239523
0.614324	-0.0238835
0.614398	-0.0238093
0.614935	-0.0237378
0.615271	-0.0236658
0.61574	-0.023597
0.616055	-0.0235276
0.616489	-0.0234596
0.616892	-0.0233935
0.617269	-0.0233285
0.61751	-0.0232579
0.61812	-0.0231928
0.618364	-0.0231254
0.618636	-0.0230516
0.618972	-0.0229705
0.619477	-0.022889
0.619787	-0.0228035
0.620201	-0.0227165
0.620684	-0.0226325
0.621016	-0.0225485
0.6215	-0.0224691
0.621857	-0.022392
0.622298	-0.0223194
0.62263	-0.0222482
0.622881	-0.0221725
0.623283	-0.0220943
0.62369	-0.0220151
0.624046	-0.0219339
0.624371	-0.0218488
0.624862	-0.0217654
0.625194	-0.021681
0.625674	-0.0216004
0.626013	-0.0215209
0.626183	-0.0214332
0.626575	-0.0213401
0.626995	-0.0212443
0.62738	-0.0211467
0.627821	-0.0210504
0.628196	-0.020955
0.628535	-0.0208589
0.628983	-0.0207654
0.629315	-0.0206721
0.629636	-0.0205767
0.630103	-0.0204836
0.630321	-0.0203857
0.630675	-0.0202833
0.63112	-0.0201803
0.631515	-0.0200779
0.631967	-0.0199793
0.632313	-0.0198826
0.632589	-0.0197832
0.632988	-0.0196832
0.633404	-0.0195845
0.633733	-0.0194851
0.634245	-0.0193912
0.634428	-0.0192934
0.634799	-0.019193
0.635311	-0.0190965
0.635619	-0.0190002
0.635951	-0.0189026
0.636388	-0.0188069
0.63665	-0.0187081
0.637126	-0.0186115
0.637529	-0.018518
0.637684	-0.0184178
0.638161	-0.0183172
0.638472	-0.0182137
0.638889	-0.0181101
0.639175	-0.0180028
0.639736	-0.0179011
0.640019	-0.0178001
0.64046	-0.0177031
0.640665	-0.017602
0.641272	-0.0175086
0.641431	-0.0174119
0.641848	-0.0173153
0.642268	-0.0172208
0.642636	-0.0171281
0.64295	-0.0170346
0.643405	-0.0169445
0.643698	-0.0168537
0.644175	-0.0167674
0.644489	-0.0166823
0.644744	-0.0165934
0.64515	-0.0165034
0.645556	-0.0164143
0.645807	-0.0163208
0.646301	-0.0162297
0.646658	-0.0161398
0.647074	-0.0160533
0.647417	-0.0159685
0.647774	-0.0158847
0.648021	-0.0157968
0.648529	-0.015712
0.648816	-0.015626
0.649165	-0.0155387
0.649727	-0.0154589
0.649984	-0.0153802
0.650387	-0.0153043
0.650818	-0.0152334
0.650977	-0.0151577
0.651376	-0.0150798
0.6518	-0.0150029
0.6521	-0.0149237
0.652559	-0.0148471
0.652926	-0.0147725
0.653343	-0.0147019
0.653618	-0.0146304
0.654028	-0.0145607
0.654363	-0.0144909
0.654741	-0.0144218
0.655003	-0.0143487
0.655444	-0.0142761
0.65573	-0.0142004
0.656249	-0.0141292
0.656546	-0.0140585
0.656938	-0.0139897
0.657224	-0.013919
0.65764	-0.0138494
0.657895	-0.0137759
0.658301	-0.0137015
0.65852	-0.0136201
0.659042	-0.0135405
0.659247	-0.0134553
0.659696	-0.0133698
0.660067	-0.0132846
0.660384	-0.0131978
0.660911	-0.0131173
0.661211	-0.013039
0.661635	-0.0129656
0.661843	-0.0128895
0.662115	-0.012808
0.662609	-0.0127281
0.662902	-0.0126467
0.663358	-0.0125684
0.663658	-0.0124901
0.664124	-0.0124167
0.664308	-0.0123395
0.664636	-0.0122585
0.664982	-0.0121741
0.665537	-0.0120957
0.665773	-0.0120166
0.666243	-0.0119422
0.666473	-0.011866
0.666787	-0.0117869
0.667182	-0.0117074
0.667631	-0.0116316
0.667885	-0.0115544
0.668266	-0.0114774
0.668616	-0.0114005
0.668952	-0.0113229
0.669213	-0.0112408
0.669707	-0.0111615
0.670067	-0.0110845
0.67041	-0.011009
0.670802	-0.0109365
0.670989	-0.0108592
0.671551	-0.0107876
0.671773	-0.0107144
0.672052	-0.0106372
0.672465	-0.0105597
0.672988	-0.0104891
0.673249	-0.01042
0.673436	-0.0103452
0.673878	-0.0102702
0.674122	-0.0101902
0.674468	-0.0101062
0.674955	-0.0100251
0.67516	-0.00993979
0.675746	-0.00986187
0.675937	-0.00978262
0.676212	-0.0096996
0.676618	-0.00961624
0.676894	-0.00952943
0.677409	-0.00944737
0.677572	-0.0093608
0.677897	-0.0092702
0.678327	-0.00918015
0.678645	-0.0090893
0.679083	-0.00900195
0.679256	-0.00890989
0.679662	-0.00881716
0.680012	-0.00872406
0.68033	-0.00862965
0.680771	-0.0085386
0.680944	-0.00844278
0.681326	-0.00834527
0.681672	-0.00824658
0.681972	-0.00814522
0.682403	-0.0080458
0.682583	-0.0079409
0.683137	-0.00784139
0.683335	-0.00773968
0.68354	-0.00763075
0.684123	-0.00752699
0.684331	-0.00742131
0.684797	-0.00732004
0.684991	-0.00721594
0.685415	-0.00711371
0.685743	-0.0070125
0.686072	-0.00691181
0.686496	-0.0068154
0.686637	-0.00671383
0.687163	-0.00661685
0.687371	-0.00651769
0.687735	-0.00641827
0.688127	-0.00632108
0.688297	-0.00621843
0.688713	-0.00611531
0.689035	-0.0060111
0.68949	-0.00591137
0.689727	-0.00581083
0.690218	-0.00571674
0.690373	-0.00561982
0.690772	-0.00552389
0.691069	-0.005427
0.691425	-0.00533041
0.691878	-0.00523928
0.692033	-0.00514457
0.692446	-0.00505086
0.692785	-0.00495803
0.693135	-0.00486668
0.693551	-0.00478015
0.693696	-0.00468921
0.694215	-0.00460323
0.694402	-0.00451452
0.694791	-0.00442635
0.695211	-0.00434237
0.695412	-0.00425589
0.695766	-0.00416862
0.696136	-0.00408239
0.696437	-0.00399551
0.69679	-0.00390912
0.697242	-0.00382835
0.697411	-0.0037448
0.697658	-0.00365578
0.698153	-0.00356965
0.698361	-0.00348014
0.698926	-0.00339842
0.699071	-0.00331441
0.699346	-0.00322664
0.699756	-0.00313946
0.700159	-0.00305573
0.700311	-0.00296697
0.700738	-0.00287881
0.700992	-0.00278768
0.701458	-0.00270036
0.701829	-0.00261773
0.702027	-0.00253311
0.702316	-0.00244556
0.702744	-0.00236002
0.703083	-0.00227642
0.703489	-0.00219781
0.703637	-0.00211534
0.703962	-0.00203
0.704358	-0.00194534
0.704651	-0.00185967
0.705092	-0.00177827
0.705336	-0.00169649
0.70571	-0.00161666
0.706024	-0.00153779
0.706423	-0.00146291
0.706706	-0.00138922
0.706995	-0.00131496
0.707299	-0.00123934
0.707621	-0.00116247
0.707956	-0.00108499
0.708224	-0.00100456
0.708634	-0.000925567
0.708973	-0.000848187
0.709361	-0.000774839
0.709506	-0.000696804
0.709912	-0.000618969
0.71028	-0.000542975
0.710453	-0.000461828
0.710972	-0.000385345
0.711071	-0.000302456
0.711523	-0.000220564
0.711823	-0.000138227
0.712331	-6.3757e-05
0.712399	1.5887e-05
0.712776	9.66751e-05
0.713158	0.000175909
0.71349	0.000253604
0.71379	0.000330956
0.714309	0.000399338
0.714447	0.000468947
0.714652	0.000544231
0.715121	0.000617346
0.715301	0.000695205
0.715707	0.000772833
0.716022	0.000850711
0.716386	0.000926853
0.716647	0.00100425
0.716972	0.00108226
0.717336	0.00115879
0.717749	0.00123014
0.717946	0.00130282
0.718215	0.00137849
0.718607	0.00145323
0.718861	0.00153018
0.719278	0.00160441
0.719476	0.00168193
0.719864	0.00175875
0.720157	0.00183622
0.720563	0.00191027
0.720729	0.00198829
0.721044	0.00206926
0.721411	0.00215034
0.721704	0.00223263
0.722039	0.00231492
0.7224	0.00239525
0.722707	0.00247441
0.722873	0.00255906
0.723085	0.00265222
0.723653	0.00274089
0.723985	0.00282567
0.724176	0.00291261
0.724473	0.00300164
0.724804	0.00309141
0.725253	0.00317583
0.725437	0.00326178
0.72562	0.00335421
0.72597	0.00344981
0.72639	0.00354324
0.726673	0.00363636
0.726948	0.00373059
0.727213	0.00382751
0.727739	0.003917
0.727933	0.00400594
0.728135	0.0040988
0.728565	0.00419025
0.728848	0.0042809
0.729261	0.00436624
0.729469	0.00445182
0.729777	0.00453739
0.729939	0.00462928
0.730472	0.00471608
0.730667	0.00480423
0.730818	0.00489993
0.731288	0.00499422
0.731539	0.00509015
0.73191	0.00518438
0.732129	0.00528113
0.732489	0.00537723
0.732761	0.00547431
0.733093	0.00557088
0.733305	0.00567107
0.73376	0.00576732
0.733919	0.005867
0.73435	0.00596345
0.734537	0.00606264
0.735084	0.00615304
0.735162	0.00624671
0.735501	0.00634086
0.735805	0.00643541
0.736041	0.00653309
0.736451	0.00662844
0.736504	0.00673297
0.737012	0.00683522
0.737429	0.006931
0.737592	0.00702782
0.737719	0.00713263
0.738153	0.00723757
0.738566	0.00733796
0.738845	0.00743578
0.738937	0.00754046
0.739333	0.00764586
0.739735	0.00774751
0.739997	0.00784792
0.740223	0.00795037
0.740668	0.00804783
0.740798	0.00814883
0.741208	0.00824731
0.741384	0.0083493
0.741815	0.00844797
0.742062	0.00854641
0.742469	0.00863972
0.742634	0.00873485
0.742998	0.00882816
0.743203	0.00892421
0.743539	0.00902047
0.74386	0.00911592
0.744234	0.0092073
0.744549	0.00929477
0.744912	0.00937616
0.745015	0.00946126
0.745371	0.00954628
0.745788	0.00962613
0.746099	0.00970149
0.746201	0.00978176
0.746667	0.00985813
0.746805	0.00993876
0.747257	0.0100157
0.747395	0.0100969
0.747617	0.0101844
0.74802	0.0102722
0.748285	0.0103618
0.748701	0.0104474
0.748966	0.0105313
0.749192	0.0106168
0.749556	0.0107002
0.749796	0.0107846
0.750089	0.0108696
0.750354	0.0109563
0.750616	0.0110457
0.750919	0.0111367
0.751322	0.0112242
0.751562	0.0113114
0.751742	0.011403
0.752145	0.0114931
0.752424	0.0115827
0.752593	0.0116772
0.752996	0.0117704
0.753314	0.0118616
0.753416	0.0119595
0.753861	0.0120554
0.754214	0.0121472
0.754511	0.0122356
0.754659	0.0123274
0.755033	0.0124177
0.755351	0.0125058
0.755687	0.0125901
0.755916	0.012674
0.756209	0.0127574
0.756605	0.0128355
0.756743	0.0129163
0.757156	0.0129935
0.757346	0.0130724
0.757565	0.0131555
0.757947	0.0132377
0.758289	0.0133172
0.758575	0.0133945
0.758858	0.0134704
0.759101	0.0135472
0.759402	0.0136239
0.759652	0.0137023
0.759991	0.0137797
0.760239	0.0138581
0.760525	0.0139374
0.760779	0.0140188
0.761206	0.0140956
0.761266	0.014179
0.761715	0.01426
0.761898	0.014344
0.762368	0.014422
0.762523	0.0145014
0.76288	0.0145783
0.763014	0.0146601
0.763336	0.0147439
0.763692	0.0148261
0.763904	0.0149104
0.764113	0.0149995
0.764579	0.0150842
0.764865	0.0151658
0.765048	0.015249
0.765306	0.0153345
0.765652	0.0154189
0.765889	0.0155046
0.76615	0.015592
0.766528	0.0156767
0.766662	0.0157657
0.767044	0.0158535
0.76716	0.0159476
0.767421	0.0160472
0.767768	0.0161483
0.768152	0.0162461
0.768407	0.0163423
0.768672	0.0164379
0.768831	0.016538
0.769208	0.016637
0.769385	0.0167397
0.76972	0.0168426
0.769946	0.0169478
0.770331	0.0170501
0.77048	0.0171556
0.77085	0.0172594
0.771193	0.0173588
0.771331	0.0174609
0.771589	0.0175655
0.771935	0.0176688
0.772281	0.0177682
0.772524	0.0178658
0.772888	0.0179579
0.773005	0.0180526
0.773372	0.0181451
0.773534	0.0182407
0.773965	0.0183319
0.774142	0.0184239
0.774403	0.0185171
0.774618	0.0186136
0.775007	0.0187076
0.775339	0.0187973
0.775505	0.0188884
0.775773	0.0189804
0.776031	0.0190739
0.776331	0.0191672
0.776617	0.0192599
0.776751	0.0193581
0.777161	0.0194544
0.777507	0.0195462
0.777638	0.0196407
0.777984	0.0197336
0.778242	0.019826
0.778581	0.019915
0.778725	0.0200069
0.779082	0.020097
0.779442	0.020182
0.779594	0.0202683
0.779887	0.0203543
0.780096	0.0204428
0.780495	0.0205277
0.780647	0.020615
0.781032	0.020699
0.781293	0.020781
0.781565	0.0208612
0.781724	0.020945
0.782098	0.0210267
0.782409	0.0211052
0.782631	0.0211833
0.782808	0.0212651
0.783235	0.0213428
0.783525	0.0214166
0.783694	0.0214917
0.784005	0.0215658
0.784196	0.0216427
0.784443	0.0217227
0.784754	0.0218032
0.785047	0.0218833
0.785252	0.0219657
0.785573	0.0220475
0.785859	0.0221282
0.786149	0.0222071
0.786279	0.0222904
0.786622	0.0223738
0.78695	0.0224547
0.787106	0.0225385
0.787346	0.0226255
0.78777	0.0227082
0.787914	0.0227929
0.78819	0.0228786
0.788546	0.0229611
0.78873	0.0230447
0.788981	0.0231296
0.789143	0.02322
0.78944	0.0233131
0.7898	0.0234043
0.789994	0.0234969
0.790298	0.0235889
0.790644	0.0236767
0.790676	0.0237713
0.791036	0.0238666
0.791333	0.0239611
0.791488	0.0240595
0.791862	0.024156
0.792018	0.0242556
0.792329	0.0243552
0.792671	0.0244513
0.792823	0.0245494
0.79313	0.0246468
0.793328	0.0247462
0.793596	0.0248467
0.794009	0.0249413
0.794158	0.0250362
0.794324	0.0251352
0.794744	0.02523
0.794899	0.0253264
0.795217	0.0254211
0.795549	0.0255113
0.79569	0.0256031
0.796015	0.025693
0.796414	0.0257752
0.796527	0.025858
0.796835	0.0259386
0.796986	0.0260223
0.797347	0.0261038
0.797371	0.026194
0.797788	0.0262836
0.797898	0.0263796
0.798212	0.0264779
0.798477	0.0265776
0.79883	0.0266742
0.799045	0.0267701
0.799296	0.0268656
0.799579	0.0269594
0.799748	0.0270557
0.800066	0.0271508
0.800295	0.0272463
0.800497	0.0273443
0.800864	0.027439
0.800973	0.0275378
0.801129	0.0276437
0.801683	0.0277417
0.801796	0.0278402
0.801966	0.0279423
0.802291	0.0280439
0.802616	0.0281418
0.802718	0.0282436
0.803068	0.0283437
0.803184	0.0284485
0.803551	0.0285516
0.803852	0.0286514
0.804017	0.0287523
0.804304	0.0288521
0.804424	0.0289569
0.804696	0.0290642
0.804914	0.029175
0.805204	0.0292866
0.805363	0.0294027
0.805684	0.029519
0.806052	0.0296302
0.806087	0.0297467
0.8065	0.0298597
0.806765	0.0299692
0.806927	0.0300796
0.807104	0.0301935
0.807376	0.0303087
0.807761	0.030419
0.807888	0.0305307
0.808149	0.0306424
0.808435	0.0307523
0.80876	0.0308573
0.809	0.0309587
0.809149	0.0310613
0.809452	0.031162
0.809696	0.0312614
0.809954	0.0313592
0.810282	0.0314519
0.810392	0.0315468
0.810748	0.0316381
0.810914	0.0317303
0.811292	0.0318172
0.81137	0.0319076
0.811582	0.0320017
0.811949	0.0320935
0.812069	0.0321891
0.81239	0.0322841
0.812592	0.0323806
0.812881	0.0324763
0.813196	0.0325683
0.81339	0.0326595
0.813679	0.0327481
0.813877	0.0328365
0.814199	0.0329214
0.814336	0.0330083
0.814467	0.0331014
0.81488	0.0331919
0.815096	0.0332817
0.815311	0.0333722
0.815537	0.0334639
0.815865	0.0335527
0.816109	0.0336393
0.816346	0.0337244
0.816526	0.033811
0.816812	0.0338967
0.816946	0.0339865
0.81726	0.0340761
0.817454	0.0341679
0.817751	0.0342589
0.817889	0.0343537
0.818154	0.0344504
0.818369	0.0345497
0.81863	0.03465
0.818839	0.0347524
0.819143	0.0348535
0.819425	0.0349519
0.819665	0.0350479
0.819958	0.0351396
0.820213	0.0352272
0.820386	0.0353143
0.820658	0.0353994
0.820908	0.0354825
0.821067	0.0355675
0.821477	0.0356463
0.821509	0.0357297
0.821809	0.0358135
0.822021	0.035899
0.822247	0.0359864
0.822593	0.0360704
0.822755	0.0361555
0.823017	0.03624
0.823182	0.0363273
0.823525	0.036412
0.82361	0.0365016
0.823981	0.0365888
0.824313	0.0366703
0.824418	0.0367531
0.824757	0.036832
0.824832	0.0369154
0.825185	0.0370017
0.825365	0.0370881
0.825619	0.0371737
0.825909	0.0372562
0.826032	0.0373413
0.82635	0.0374245
0.826509	0.0375099
0.82677	0.0375955
0.826975	0.0376827
0.827289	0.0377676
0.827463	0.0378535
0.827745	0.0379379
0.827812	0.0380285
0.828155	0.0381189
0.828476	0.0382055
0.828653	0.0382918
0.828843	0.0383793
0.829006	0.0384709
0.829352	0.0385606
0.82943	0.0386558
0.829765	0.0387504
0.8301	0.0388401
0.830129	0.0389352
0.830538	0.039026
0.830655	0.0391189
0.830952	0.0392103
0.831294	0.0392956
0.831312	0.0393856
0.831675	0.0394729
0.831944	0.0395568
0.832053	0.0396432
0.832329	0.0397294
0.832498	0.0398182
0.832753	0.0399078
0.833102	0.0399927
0.833162	0.0400818
0.833498	0.0401689
0.833554	0.0402623
0.833932	0.0403537
0.834246	0.0404402
0.834338	0.0405288
0.834557	0.0406191
0.834811	0.0407096
0.835009	0.0408016
0.835239	0.0408946
0.835383	0.040992
0.835737	0.041087
0.835783	0.0411885
0.836076	0.0412915
0.836425	0.0413905
0.836485	0.0414938
0.836803	0.0415959
0.8371	0.041694
0.837195	0.0417947
0.837435	0.0418963
0.837735	0.0419954
0.837848	0.0420974
0.838156	0.0421977
0.838403	0.0422957
0.838516	0.0423968
0.838823	0.0424962
0.838894	0.0426012
0.83925	0.0427043
0.839377	0.0428103
0.839596	0.0429186
0.839865	0.0430264
0.840013	0.043137
0.840274	0.043248
0.840458	0.0433607
0.840603	0.0434781
0.840656	0.0436062
0.84108	0.0437334
0.841277	0.0438612
0.841426	0.0439921
0.841782	0.0441192
0.841959	0.0442451
0.842164	0.0443703
0.842238	0.0445011
0.842559	0.0446311
0.84287	0.0447565
0.842905	0.0448862
0.843329	0.0450095
0.843414	0.0451339
0.843668	0.0452569
0.843887	0.0453787
0.844216	0.0454942
0.844258	0.0456127
0.844639	0.0457255
0.84465	0.0458432
0.845007	0.045958
0.845264	0.0460687
0.845399	0.0461798
0.845529	0.0462947
0.845787	0.0464103
0.845914	0.0465305
0.846331	0.0466451
0.846356	0.0467641
0.846652	0.0468822
0.846762	0.0470043
0.847055	0.0471258
0.847277	0.0472464
0.847613	0.0473609
0.847733	0.0474747
0.847984	0.0475859
0.848273	0.0476916
0.848386	0.0477976
0.848676	0.0478999
0.848732	0.0480064
0.848986	0.048114
0.849255	0.0482202
0.8494	0.0483281
0.849633	0.0484365
0.849781	0.0485479
0.850021	0.0486604
0.850381	0.0487672
0.850413	0.0488777
0.850685	0.0489879
0.85096	0.0490952
0.851148	0.0492013
0.851427	0.0493032
0.851624	0.0494026
0.85172	0.0495049
0.851978	0.0496072
0.852151	0.0497112
0.852578	0.0498069
0.852567	0.0499062
0.852829	0.0500056
0.852974	0.0501081
0.853344	0.0502058
0.853394	0.0503071
0.85369	0.050407
0.853828	0.0505093
0.854125	0.0506093
0.854234	0.0507121
0.854591	0.0508104
0.854658	0.0509118
0.854986	0.0510098
0.855283	0.0511016
0.855329	0.0511959
0.855516	0.0512925
0.855742	0.0513904
0.855996	0.0514871
0.856222	0.0515824
0.856304	0.0516821
0.856657	0.0517786
0.856869	0.0518727
0.856999	0.0519684
0.857292	0.0520612
0.857374	0.0521575
0.85754	0.0522582
0.857801	0.0523599
0.858214	0.0524534
0.858239	0.0525488
0.85856	0.0526402
0.858656	0.0527336
0.858867	0.052828
0.859097	0.0529223
0.859136	0.0530238
0.85951	0.0531234
0.859613	0.0532263
0.859863	0.0533296
0.860121	0.053431
0.860421	0.0535267
0.860552	0.0536213
0.86076	0.0537147
0.860856	0.0538118
0.861099	0.0539099
0.861399	0.0540048
0.86152	0.0541009
0.861728	0.0541976
0.862003	0.0542915
0.862028	0.0543914
0.862304	0.0544924
0.862515	0.0545941
0.862646	0.0546994
0.862861	0.0548069
0.863215	0.0549095
0.863388	0.0550097
0.863614	0.0551068
0.86378	0.055203
0.864052	0.0552952
0.864186	0.0553875
0.864461	0.0554763
0.864564	0.0555669
0.86479	0.0556577
0.865044	0.0557464
0.865291	0.0558316
0.865397	0.0559182
0.865461	0.056012
0.865722	0.0561084
0.865895	0.0562084
0.866149	0.0563089
0.866305	0.0564118
0.866548	0.0565145
0.866742	0.0566174
0.866827	0.0567255
0.867082	0.0568348
0.867378	0.056941
0.867424	0.0570515
0.867608	0.0571656
0.867915	0.0572776
0.867968	0.0573947
0.868332	0.0575078
0.868455	0.0576214
0.868657	0.0577348
0.868808	0.05785
0.869048	0.0579643
0.86931	0.0580753
0.869405	0.0581879
0.869606	0.0583012
0.869861	0.0584125
0.869868	0.0585305
0.870246	0.0586452
0.870274	0.0587651
0.870429	0.0588902
0.870779	0.0590125
0.870821	0.0591396
0.870994	0.0592706
0.871206	0.059404
0.871482	0.0595353
0.871651	0.0596661
0.871821	0.0597972
0.872025	0.0599277
0.872057	0.0600646
0.872393	0.0601997
0.872506	0.0603371
0.872626	0.0604789
0.872919	0.0606194
0.873173	0.060756
0.873244	0.0608948
0.873579	0.0610282
0.873749	0.0611585
0.873731	0.0612952
0.874116	0.0614275
0.874353	0.0615547
0.874441	0.0616821
0.8746	0.0618106
0.874925	0.0619338
0.874999	0.0620581
0.875239	0.0621804
0.87538	0.0623033
0.875663	0.0624224
0.875762	0.0625424
0.876044	0.0626588
0.876094	0.0627785
0.876274	0.0629007
0.876595	0.0630191
0.876588	0.0631433
0.876931	0.0632646
0.877146	0.0633827
0.877351	0.0634975
0.877404	0.0636155
0.877729	0.0637296
0.877799	0.063846
0.877958	0.0639651
0.878265	0.0640809
0.878523	0.0641912
0.878615	0.0643015
0.878792	0.0644118
0.879053	0.0645188
0.879378	0.0646173
0.879399	0.0647164
0.8796	0.0648152
0.879583	0.0649226
0.879911	0.0650303
0.880183	0.0651348
0.880268	0.0652415
0.88043	0.0653506
0.880702	0.0654579
0.880826	0.0655667
0.881066	0.065674
0.8812	0.0657825
0.881426	0.0658901
0.88149	0.0660023
0.881698	0.0661169
0.882012	0.0662277
0.882012	0.0663438
0.882316	0.0664584
0.882485	0.0665727
0.88275	0.0666831
0.88286	0.0667938
0.883156	0.0668994
0.883171	0.0670086
0.883252	0.0671249
0.883637	0.0672376
0.883739	0.0673514
0.883905	0.0674666
0.884082	0.0675831
0.884449	0.0676924
0.884414	0.067806
0.884601	0.067922
0.884887	0.0680355
0.884972	0.0681514
0.885155	0.0682687
0.885392	0.0683848
0.885646	0.0684968
0.885734	0.0686095
0.885929	0.0687221
0.886193	0.0688308
0.886218	0.0689433
0.886476	0.0690552
0.886476	0.0691746
0.886787	0.0692938
0.886999	0.0694117
0.887098	0.0695321
0.887292	0.0696535
0.887465	0.069776
0.887765	0.0698938
0.887899	0.0700102
0.888104	0.070124
0.888291	0.0702354
0.88857	0.0703403
0.888574	0.070448
0.888747	0.0705576
0.88899	0.0706659
0.889146	0.0707744
0.889358	0.0708814
0.88952	0.070988
0.889806	0.0710895
0.889841	0.0711934
0.890057	0.0712972
0.890226	0.0714014
0.890308	0.0715103
0.89059	0.0716179
0.890742	0.0717259
0.890809	0.0718391
0.891007	0.0719551
0.891233	0.0720712
0.891477	0.0721846
0.891473	0.0723037
0.891674	0.0724259
0.891883	0.072549
0.892031	0.072674
0.892172	0.0728019
0.892416	0.0729288
0.892635	0.0730531
0.892737	0.0731784
0.892864	0.0733062
0.893069	0.0734345
0.893221	0.073564
0.893299	0.0736985
0.893609	0.0738306
0.893698	0.0739648
0.893903	0.0740987
0.89403	0.0742343
0.894086	0.0743762
0.894277	0.0745217
0.89451	0.0746673
0.894591	0.0748169
0.894888	0.0749636
0.894909	0.0751147
0.895114	0.0752672
0.895308	0.0754194
0.895587	0.0755666
0.895576	0.0757176
0.895778	0.0758695
0.895983	0.0760204
0.896053	0.0761747
0.896276	0.0763288
0.896459	0.076482
0.896618	0.0766346
0.896622	0.0767937
0.896851	0.0769545
0.897113	0.0771126
0.897088	0.0772768
0.897293	0.0774434
0.897593	0.0776059
0.897759	0.0777652
0.897794	0.0779273
0.898112	0.0780843
0.898144	0.0782433
0.898448	0.078397
0.898444	0.0785542
0.898617	0.0787131
0.898868	0.0788693
0.898857	0.0790312
0.899005	0.0791975
0.899316	0.0793607
0.89945	0.0795228
0.899683	0.0796806
0.899676	0.0798423
0.899835	0.0800067
0.900114	0.0801679
0.900245	0.080328
0.900358	0.080489
0.900527	0.0806502
0.900584	0.0808158
0.900736	0.0809851
0.90098	0.0811532
0.901181	0.0813188
0.90134	0.0814821
0.901446	0.0816459
0.901601	0.0818098
0.901891	0.0819679
0.901887	0.0821287
0.902092	0.0822891
0.902307	0.0824465
0.902332	0.0826076
0.902572	0.0827675
0.90271	0.0829275
0.902999	0.0830814
0.903134	0.0832319
0.903158	0.0833853
0.903423	0.0835357
0.903388	0.0836927
0.903607	0.0838515
0.903851	0.0840082
0.904027	0.0841623
0.904062	0.0843198
0.904274	0.084477
0.904416	0.0846348
0.904702	0.0847873
0.904645	0.0849451
0.904871	0.0851034
0.905051	0.0852611
0.905221	0.0854178
0.905464	0.0855696
0.905503	0.0857229
0.905637	0.0858779
0.905895	0.0860297
0.906047	0.0861791
0.906125	0.0863301
0.906287	0.0864817
0.906587	0.0866274
0.906485	0.0867801
0.906746	0.0869329
0.906895	0.0870863
0.906905	0.0872466
0.907216	0.0874049
0.907276	0.0875662
0.907566	0.0877235
0.907583	0.0878839
0.907732	0.0880464
0.908021	0.0882046
0.908102	0.0883627
0.908381	0.0885148
0.908466	0.0886654
0.908551	0.0888175
0.908802	0.0889664
0.908872	0.0891164
0.908957	0.08927
0.909194	0.0894227
0.90936	0.0895742
0.90936	0.0897314
0.909593	0.0898891
0.909755	0.090047
0.909946	0.0902032
0.910041	0.0903606
0.910211	0.0905178
0.910401	0.0906731
0.910447	0.0908317
0.910581	0.0909931
0.910783	0.0911545
0.910952	0.0913151
0.911002	0.0914794
0.911108	0.0916495
0.911394	0.0918168
0.91144	0.0919865
0.911704	0.0921528
0.911839	0.092317
0.911888	0.0924839
0.912167	0.0926467
0.912291	0.0928075
0.912269	0.0929742
0.912524	0.0931402
0.912633	0.0933077
0.912905	0.0934705
0.913004	0.0936321
0.913064	0.0937963
0.913219	0.0939618
0.913456	0.0941245
0.913512	0.094289
0.91358	0.0944582
0.913777	0.0946285
0.913919	0.0948001
0.913908	0.0949794
0.914176	0.0951589
0.914201	0.0953442
0.914466	0.0955283
0.914597	0.0957122
0.9146	0.0959019
0.914773	0.0960943
0.914876	0.0962907
0.915137	0.0964847
0.915179	0.0966812
0.915183	0.0968855
0.915416	0.0970913
0.915578	0.0972974
0.915758	0.0975017
0.915833	0.0977075
0.91585	0.0979193
0.915981	0.0981358
0.916203	0.098352
0.916408	0.0985651
0.916341	0.0987846
0.916493	0.0990077
0.916712	0.0992299
0.916783	0.0994543
0.91697	0.0996777
0.91704	0.0999029
0.917125	0.100131
0.917284	0.100361
0.917295	0.100597
0.917503	0.100834
0.917559	0.101075
0.917567	0.101325
0.917704	0.10158
0.91793	0.101835
0.91798	0.102095
0.918121	0.102355
0.918124	0.102623
0.918185	0.102898
0.918375	0.103176
0.918421	0.10346
0.918601	0.103745
0.918629	0.104035
0.918788	0.104327
0.918944	0.104619
0.918877	0.104919
0.91906	0.105221
0.919163	0.105526
0.919276	0.105833
0.919343	0.106144
0.919389	0.10646
0.919304	0.106788
0.919509	0.107122
0.919657	0.107459
0.919781	0.107797
0.919781	0.10814
0.919975	0.108484
0.920031	0.10883
0.920049	0.109181
0.920166	0.109535
0.920194	0.109896
0.920339	0.110258
0.920522	0.110619
0.920635	0.110978
0.920628	0.11134
0.920625	0.111708
0.920745	0.11208
0.920932	0.112451
0.920897	0.112827
0.921049	0.113204
0.921059	0.113586
