Prel	liquid_fraction
0.931308	0.168758
0.931322	0.169224
0.931474	0.169689
0.931428	0.170157
0.931502	0.170625
0.931647	0.17109
0.931566	0.171557
0.931657	0.172023
0.93171	0.172487
0.931693	0.172953
0.931714	0.17342
0.931745	0.173888
0.931784	0.174357
0.931819	0.174826
0.931805	0.175298
0.931848	0.175771
0.931918	0.176245
0.931826	0.176723
0.931833	0.177205
0.931848	0.177691
0.931823	0.178183
0.931858	0.178679
0.93183	0.17918
0.931978	0.179681
0.931971	0.180183
0.93201	0.180686
0.931953	0.181193
0.932105	0.181697
0.932101	0.182202
0.932105	0.182707
0.932189	0.18321
0.932151	0.183714
0.932179	0.184219
0.932211	0.184724
0.932239	0.18523
0.932274	0.185735
0.932281	0.186241
0.932271	0.186748
0.932352	0.187254
0.932366	0.187761
0.932411	0.188266
0.932433	0.188771
0.932517	0.189273
0.932267	0.189784
0.932517	0.190292
0.932521	0.190799
0.932524	0.191307
0.932507	0.191816
0.932521	0.192327
0.932574	0.192838
0.932507	0.193353
0.932563	0.193869
0.93263	0.194384
0.932602	0.194901
0.932672	0.195418
0.932644	0.195936
0.932683	0.196455
0.932683	0.196975
0.932739	0.197494
0.93282	0.198011
0.932923	0.198523
0.932887	0.199034
0.932898	0.199544
0.932947	0.200052
0.932947	0.200559
0.93293	0.201068
0.932926	0.201578
0.932937	0.20209
0.932919	0.202605
0.932947	0.203122
0.932923	0.203642
0.932954	0.204164
0.933088	0.204685
0.933056	0.205205
0.932993	0.205729
0.933092	0.206252
0.933088	0.206776
0.933155	0.207298
0.93313	0.207821
0.93318	0.208344
0.93318	0.208867
0.933116	0.209393
0.933293	0.209916
0.933289	0.210437
0.933338	0.210956
0.933395	0.211472
0.933363	0.211987
0.933391	0.212502
0.933363	0.213018
0.933501	0.21353
0.933501	0.21404
0.933501	0.214551
0.933497	0.215061
0.933497	0.215572
0.933501	0.216085
0.933508	0.2166
0.93373	0.217109
0.933504	0.217622
0.933543	0.218139
0.933536	0.218658
0.933694	0.219175
0.933751	0.219688
0.933761	0.2202
0.933726	0.220713
0.933754	0.221225
0.933797	0.221737
0.93386	0.222247
0.933807	0.222758
0.933927	0.223266
0.933987	0.22377
0.933969	0.224274
0.934026	0.224776
0.934029	0.225276
0.934153	0.225772
0.934174	0.226265
0.934223	0.226755
0.934184	0.227244
0.934279	0.22773
0.934198	0.228219
0.934174	0.22871
0.934265	0.229201
0.934255	0.229694
0.934286	0.230188
0.934329	0.230682
0.934353	0.231176
0.934431	0.231669
0.93442	0.232162
0.93447	0.232654
0.93448	0.233147
0.934547	0.233637
0.934611	0.234126
0.934575	0.234615
0.934674	0.235101
0.934738	0.235584
0.934734	0.236066
0.934738	0.236548
0.934741	0.237031
0.93479	0.237513
0.934738	0.237999
0.934734	0.238487
0.934734	0.238979
0.934727	0.239476
0.934826	0.239972
0.934995	0.240465
0.934836	0.24096
0.934981	0.241454
0.934896	0.24195
0.934998	0.242446
0.93509	0.242938
0.935009	0.243432
0.935005	0.243929
0.93509	0.244424
0.935048	0.244922
0.935044	0.245423
0.935153	0.245923
0.935185	0.246421
0.935164	0.246921
0.935153	0.247423
0.935432	0.247917
0.935421	0.248407
0.935407	0.248894
0.93515	0.24939
0.935376	0.249885
0.935414	0.250378
0.935414	0.250872
0.935418	0.251367
0.9354	0.251865
0.935414	0.252364
0.935414	0.252866
0.935393	0.253371
0.935446	0.253879
0.93545	0.254388
0.935442	0.2549
0.935502	0.255413
0.935471	0.255929
0.935513	0.256446
0.935559	0.256962
0.935495	0.257482
0.935569	0.258003
0.935661	0.258521
0.935576	0.259041
0.935661	0.25956
0.935686	0.260078
0.935654	0.260597
0.935746	0.261115
0.935805	0.26163
0.935802	0.262143
0.935823	0.262656
0.935707	0.263172
0.935823	0.263687
0.935855	0.264202
0.935798	0.264719
0.935872	0.265236
0.935823	0.265755
0.935908	0.266273
0.93589	0.266792
0.935904	0.267312
0.935869	0.267834
0.935929	0.268357
0.93583	0.268884
0.935971	0.269411
0.935971	0.269937
0.935975	0.270464
0.935971	0.270992
0.935975	0.271522
0.935982	0.272052
0.935985	0.272584
0.935996	0.273118
0.935982	0.273653
0.935968	0.274191
0.935978	0.274732
