Prel	transmission
1.00036	1.03351
1.0004	1.03497
1.00046	1.03234
1.00045	1.03239
1.00045	1.03156
1.00044	1.03265
1.00038	1.02998
1.00037	1.03624
1.00039	1.03803
1.00043	1.03544
1.00044	1.03416
1.00046	1.0319
1.00038	1.03285
1.00039	1.03435
1.00045	1.03588
1.00051	1.03053
1.00053	1.03345
1.0005	1.03533
1.0005	1.03547
1.00044	1.03498
1.00054	1.03452
1.00045	1.03396
1.00047	1.03794
1.00048	1.04041
1.0005	1.03717
1.00049	1.04146
1.00052	1.04213
1.00052	1.04091
1.00051	1.03747
1.00036	1.0421
1.00052	1.04242
1.00058	1.03626
1.00052	1.03841
1.00051	1.03795
1.00053	1.03577
1.00051	1.04604
1.00058	1.03878
1.0005	1.03954
1.00051	1.03863
1.00052	1.04228
1.00049	1.03778
1.00047	1.03769
1.00053	1.03867
1.00051	1.04072
1.00046	1.03675
1.00051	1.0377
1.00052	1.03948
1.00045	1.04037
1.00052	1.04073
1.0005	1.03873
1.00047	1.03725
1.00051	1.04025
1.00042	1.03797
1.00047	1.04006
1.00052	1.03692
1.00048	1.03343
1.00053	1.03514
1.00052	1.03738
1.00051	1.03972
1.00052	1.04065
1.00053	1.03932
1.00052	1.03824
1.00054	1.03901
1.00051	1.04092
1.00051	1.03906
1.00051	1.03753
1.00046	1.03687
1.00052	1.03621
1.00051	1.03731
1.00049	1.03624
1.00045	1.03521
1.00049	1.0382
1.0005	1.03733
1.0005	1.03884
1.00037	1.03892
1.00044	1.04411
1.00046	1.04323
1.00041	1.044
1.00047	1.03734
1.00045	1.04494
1.00052	1.04368
1.00047	1.04575
1.00045	1.04512
1.00046	1.04134
1.00044	1.04423
1.00044	1.04406
1.00048	1.04247
1.00042	1.03953
1.00043	1.03898
1.00045	1.03781
1.00042	1.04202
1.00037	1.04434
1.00046	1.04509
1.00041	1.04131
1.00045	1.04462
1.00039	1.04311
1.00041	1.04152
1.00041	1.04093
1.00035	1.03702
1.00033	1.03633
1.00035	1.03767
1.00035	1.03786
1.00038	1.03955
1.00037	1.03797
1.00037	1.0374
1.00038	1.03785
1.00036	1.04477
1.00045	1.04069
1.00039	1.04284
1.00044	1.03597
1.0004	1.03707
1.00038	1.03379
1.00036	1.03641
1.00028	1.03613
1.00036	1.03419
1.00035	1.03784
1.00029	1.03686
1.00025	1.03551
1.00016	1.02982
1.00034	1.03025
1.00036	1.02778
1.00032	1.03026
1.00036	1.03208
1.00036	1.03377
1.00036	1.03345
1.00036	1.0333
1.0004	1.0316
1.0004	1.03439
1.00039	1.03616
1.00039	1.03107
1.00046	1.0273
1.0004	1.02627
1.00045	1.0217
1.0004	1.02694
1.00046	1.02756
1.00042	1.02703
1.0004	1.02633
1.00047	1.02767
1.00047	1.02678
1.00045	1.02806
1.00043	1.01991
1.00048	1.03195
1.00046	1.03606
1.00049	1.03677
1.00044	1.03273
1.00045	1.03243
1.00045	1.03321
1.00049	1.03319
1.00052	1.03347
1.00052	1.03988
1.00052	1.0362
1.00052	1.03809
1.00052	1.02966
1.00052	1.03725
1.00052	1.03077
1.00053	1.03023
1.00051	1.03712
1.00056	1.03719
1.00051	1.04035
1.00059	1.03863
1.00051	1.03664
1.00052	1.03655
1.00052	1.03686
1.00052	1.03659
1.00052	1.03659
1.00051	1.03432
1.00059	1.03174
1.00052	1.03009
1.00078	1.03275
1.00069	1.03352
1.00056	1.03326
1.00051	1.03085
1.00073	1.03148
1.00053	1.03465
1.00077	1.03761
1.00078	1.0358
1.00078	1.03788
1.00077	1.03996
1.00076	1.0397
1.00058	1.03946
1.00069	1.03877
1.00062	1.03579
1.00078	1.03965
1.00054	1.04064
1.00053	1.03155
1.00052	1.03808
1.00053	1.03671
1.00053	1.03617
1.00078	1.03154
1.00053	1.03547
1.00079	1.03616
1.00053	1.03683
1.00052	1.03694
1.00066	1.04005
1.00053	1.03621
1.00054	1.03424
1.00077	1.03911
1.0007	1.03931
1.0007	1.04166
1.00052	1.04228
1.00054	1.03911
1.00052	1.0386
1.00079	1.03904
1.00051	1.04198
1.00051	1.0421
1.00052	1.04085
1.00053	1.04269
1.00053	1.04215
1.00065	1.03705
1.00053	1.03921
1.00052	1.04062
1.00052	1.03422
1.00053	1.0389
1.00053	1.0379
1.00054	1.03601
1.00053	1.04259
1.00069	1.03992
1.00054	1.04368
1.00054	1.03376
1.00054	1.04121
1.00068	1.0425
1.00052	1.03742
1.00051	1.03485
1.00053	1.04084
1.00064	1.04211
1.00052	1.04507
1.00052	1.04165
1.00064	1.04425
1.00053	1.04312
1.00051	1.04366
1.00066	1.04321
1.00063	1.04376
1.00052	1.04428
1.00046	1.04275
1.00052	1.0435
1.00076	1.04312
1.00052	1.04237
1.00054	1.04306
1.00062	1.04404
1.00052	1.04497
1.00046	1.03953
1.00052	1.04198
1.00053	1.04523
1.0005	1.04381
1.00062	1.04364
1.00063	1.04373
1.00041	1.04286
1.00052	1.04536
1.00053	1.045
1.00052	1.04224
1.00054	1.03828
1.00062	1.0421
1.00052	1.04169
1.00037	1.03978
1.00054	1.04184
1.00038	1.04323
1.00048	1.04232
1.00055	1.03822
1.00051	1.03372
1.00052	1.03972
1.00049	1.03908
1.00048	1.04151
1.00051	1.03955
1.00046	1.04127
1.00051	1.03917
