Prel	liquid_fraction
0.919573	0.535157
0.919424	0.535078
0.919493	0.534101
0.919472	0.533495
0.919399	0.533103
0.919379	0.532496
0.919389	0.531762
0.919358	0.531134
0.919392	0.530365
0.919361	0.529801
0.919382	0.529024
0.919351	0.528462
0.919372	0.527685
0.919386	0.526936
0.919386	0.526245
0.919326	0.525796
0.919292	0.525248
0.919247	0.524741
0.919254	0.524022
0.919236	0.523403
0.919375	0.522141
0.919222	0.522076
0.919226	0.521372
0.91924	0.520625
0.919236	0.519947
0.919302	0.518985
0.919274	0.518408
0.919219	0.517946
0.919247	0.51714
0.919219	0.516563
0.919212	0.5159
0.919163	0.51541
0.919212	0.514519
0.919233	0.513742
0.919219	0.513109
0.919215	0.51243
0.919226	0.511699
0.919205	0.511093
0.919229	0.510302
0.919212	0.509683
0.919135	0.509306
0.919128	0.508643
0.919146	0.50788
0.919177	0.507062
0.919181	0.506357
0.919219	0.50551
0.919135	0.505161
0.91916	0.504371
0.91908	0.504009
0.919156	0.503004
0.919122	0.502456
0.919108	0.501822
0.919142	0.50099
0.919094	0.500496
0.918969	0.500322
0.919021	0.499418
0.918958	0.498984
0.918976	0.498222
0.918976	0.497533
0.919038	0.496586
0.918976	0.496153
0.918983	0.495433
0.918983	0.494745
0.918969	0.494111
0.918917	0.493635
0.91891	0.492973
0.918864	0.492469
0.918861	0.491794
0.918889	0.49099
0.91884	0.490499
0.918851	0.489768
0.918864	0.48902
0.918917	0.488118
0.918833	0.487769
0.918778	0.487308
0.918819	0.486448
0.918743	0.486072
0.918805	0.485125
0.918819	0.484379
0.918656	0.48436
0.918552	0.484099
0.918548	0.483424
0.918552	0.482722
0.918802	0.481006
0.918548	0.481358
0.918559	0.480626
0.918548	0.479981
0.918555	0.479264
0.91859	0.478433
0.918566	0.477844
0.918569	0.477141
0.918528	0.476623
0.918503	0.476035
0.918496	0.475374
0.91843	0.474958
0.918441	0.474227
0.91843	0.473582
0.91842	0.472935
0.918364	0.472476
0.918316	0.471987
0.91825	0.471572
0.918312	0.470626
